gameId,round,homeTeam,homeTeamId,homeTeamScore,homePos,visitingTeam,visitingTeamId,visitingTeamScore,visitingPos,date,league,leagueId,player,minute,team,homeGoals,visitingGoals,homePlayers,visitingPlayers,homeWarnings,visitingWarnings
1417575,1,Kalmar FF,9374,0,16,Göteborg,9370,3,1,2010-03-13T16:00+0100,Allsvenskan,38686,,,,0,0,,,,
1417575,1,Kalmar FF,9374,0,16,Göteborg,9370,3,1,2010-03-13T16:00+0100,Allsvenskan,38686,Tobias Hysén,29,visiting,0,1,11,11,0,0
1417575,1,Kalmar FF,9374,0,16,Göteborg,9370,3,1,2010-03-13T16:00+0100,Allsvenskan,38686,Tobias Hysén,49,visiting,0,2,11,11,0,0
1417575,1,Kalmar FF,9374,0,16,Göteborg,9370,3,1,2010-03-13T16:00+0100,Allsvenskan,38686,Hjalmar Jonsson,67,visiting,0,3,11,11,0,0
1417576,1,Halmstad,9371,0,8,Trelleborgs FF,9377,0,12,2010-03-14T14:00+0100,Allsvenskan,38686,,,,0,0,,,,
1417577,1,Häcken,19740,2,3,Djurgården,9368,1,13,2010-03-14T14:00+0100,Allsvenskan,38686,,,,0,0,,,,
1417577,1,Häcken,19740,2,3,Djurgården,9368,1,13,2010-03-14T14:00+0100,Allsvenskan,38686,Paulo José de Oliveira,21,home,1,0,11,11,0,0
1417577,1,Häcken,19740,2,3,Djurgården,9368,1,13,2010-03-14T14:00+0100,Allsvenskan,38686,Kennedy Igboananike,55,visiting,1,1,11,11,0,0
1417577,1,Häcken,19740,2,3,Djurgården,9368,1,13,2010-03-14T14:00+0100,Allsvenskan,38686,Mattias Östberg,62,home,2,1,11,11,0,0
1417578,1,Helsingborg,9373,1,4,Brommapojkarna,19721,0,14,2010-03-14T14:00+0100,Allsvenskan,38686,,,,0,0,,,,
1417578,1,Helsingborg,9373,1,4,Brommapojkarna,19721,0,14,2010-03-14T14:00+0100,Allsvenskan,38686,Mattias Lindström,90,home,1,0,11,10,0,0
1417580,1,AIK,9367,0,5,Mjällby,9389,0,11,2010-03-14T14:30+0100,Allsvenskan,38686,,,,0,0,,,,
1417579,1,Gais,9382,0,6,Malmö FF,9375,0,10,2010-03-15T19:00+0100,Allsvenskan,38686,,,,0,0,,,,
1417581,1,Gefle,9400,0,7,Elfsborg,9369,0,9,2010-03-15T19:00+0100,Allsvenskan,38686,,,,0,0,,,,
1417582,1,Örebro,9379,2,2,Åtvidaberg,9393,0,15,2010-03-15T19:00+0100,Allsvenskan,38686,,,,0,0,,,,
1417582,1,Örebro,9379,2,2,Åtvidaberg,9393,0,15,2010-03-15T19:00+0100,Allsvenskan,38686,Marcus Astvald,32,home,1,0,11,11,0,0
1417582,1,Örebro,9379,2,2,Åtvidaberg,9393,0,15,2010-03-15T19:00+0100,Allsvenskan,38686,Kim Olsen,39,home,2,0,11,11,0,0
1417583,2,Brommapojkarna,19721,0,11,AIK,9367,0,10,2010-03-20T16:00+0100,Allsvenskan,38686,,,,0,0,,,,
