gameId,round,homeTeam,homeTeamId,homeTeamScore,homePos,visitingTeam,visitingTeamId,visitingTeamScore,visitingPos,date,league,leagueId,leagueGender,round,spectators,arenaId,arenaName,referees
892449,1,Brommapojkarna,19721,1,2,Djurgården,9368,0,14,2007-04-06T15:00+0200,Allsvenskan,21511,MEN,1,15,14,Råsunda Fotbollsstadion,
892450,1,Trelleborgs FF,9377,1,9,Göteborg,9370,1,7,2007-04-06T15:00+0200,Allsvenskan,21511,MEN,1,5,,,
892451,1,Elfsborg,9369,1,6,Malmö FF,9375,1,8,2007-04-07T16:00+0200,Allsvenskan,21511,MEN,1,12,,,
892452,1,AIK,9367,0,13,Kalmar FF,9374,1,3,2007-04-09T15:00+0200,Allsvenskan,21511,MEN,1,26,14,Råsunda Fotbollsstadion,
892453,1,Gefle,9400,0,10,Örebro,9379,0,11,2007-04-09T15:00+0200,Allsvenskan,21511,MEN,1,4,,,
892454,1,Halmstad,9371,2,1,Helsingborg,9373,1,12,2007-04-09T15:00+0200,Allsvenskan,21511,MEN,1,8,,,
892455,1,Gais,9382,1,4,Hammarby,9372,1,5,2007-04-10T19:00+0200,Allsvenskan,21511,MEN,1,7,,,
892456,2,Hammarby,9372,3,1,Trelleborgs FF,9377,0,14,2007-04-14T16:00+0200,Allsvenskan,21511,MEN,2,13,,,
892457,2,Kalmar FF,9374,2,3,Brommapojkarna,19721,2,2,2007-04-15T15:00+0200,Allsvenskan,21511,MEN,2,5,,,
892458,2,Djurgården,9368,2,6,Halmstad,9371,0,8,2007-04-16T19:00+0200,Allsvenskan,21511,MEN,2,10,1248,Stadion,
892459,2,Helsingborg,9373,3,5,Gefle,9400,1,13,2007-04-16T19:00+0200,Allsvenskan,21511,MEN,2,11,1249,"Olympia, Helsingborg",
892460,2,Malmö FF,9375,1,4,Gais,9382,0,12,2007-04-16T19:00+0200,Allsvenskan,21511,MEN,2,17,,,
892461,2,Göteborg,9370,1,11,AIK,9367,2,7,2007-04-17T19:00+0200,Allsvenskan,21511,MEN,2,18,,,
892462,2,Örebro,9379,1,10,Elfsborg,9369,1,9,2007-04-17T19:00+0200,Allsvenskan,21511,MEN,2,11,1251,Behrn Arena,
892463,3,Djurgården,9368,3,1,Helsingborg,9373,1,12,2007-04-21T16:00+0200,Allsvenskan,21511,MEN,3,11,1248,Stadion,
892464,3,Halmstad,9371,2,3,Kalmar FF,9374,1,7,2007-04-22T15:00+0200,Allsvenskan,21511,MEN,3,4,1252,Örjans Vall,
892465,3,Trelleborgs FF,9377,2,9,Malmö FF,9375,1,8,2007-04-22T15:00+0200,Allsvenskan,21511,MEN,3,9,,,
892466,3,Gais,9382,1,13,Örebro,9379,1,11,2007-04-23T19:00+0200,Allsvenskan,21511,MEN,3,4,,,
892467,3,Brommapojkarna,19721,1,5,Göteborg,9370,2,6,2007-04-23T19:00+0200,Allsvenskan,21511,MEN,3,2,1248,Stadion,
892468,3,Elfsborg,9369,1,10,Gefle,9400,1,14,2007-04-23T19:00+0200,Allsvenskan,21511,MEN,3,9,1428,Borås Arena,
892469,3,AIK,9367,1,2,Hammarby,9372,0,4,2007-04-24T20:00+0200,Allsvenskan,21511,MEN,3,30,14,Råsunda Fotbollsstadion,
892470,4,Malmö FF,9375,4,2,AIK,9367,0,8,2007-04-28T16:00+0200,Allsvenskan,21511,MEN,4,15,,,
892471,4,Hammarby,9372,4,1,Brommapojkarna,19721,0,11,2007-04-29T15:00+0200,Allsvenskan,21511,MEN,4,13,,,
892472,4,Kalmar FF,9374,1,3,Djurgården,9368,0,5,2007-04-29T15:00+0200,Allsvenskan,21511,MEN,4,7,,,
892475,4,Örebro,9379,2,6,Trelleborgs FF,9377,0,12,2007-04-30T16:00+0200,Allsvenskan,21511,MEN,4,6,1251,Behrn Arena,
892473,4,Gefle,9400,1,10,Gais,9382,0,14,2007-04-30T17:00+0200,Allsvenskan,21511,MEN,4,3,,,
892474,4,Göteborg,9370,1,9,Halmstad,9371,1,4,2007-04-30T17:00+0200,Allsvenskan,21511,MEN,4,8,,,
892476,4,Helsingborg,9373,0,13,Elfsborg,9369,1,7,2007-05-01T16:00+0200,Allsvenskan,21511,MEN,4,12,1249,"Olympia, Helsingborg",
892477,5,AIK,9367,0,11,Helsingborg,9373,1,9,2007-05-05T16:00+0200,Allsvenskan,21511,MEN,5,17,14,Råsunda Fotbollsstadion,
892478,5,Gefle,9400,2,4,Kalmar FF,9374,1,7,2007-05-06T17:00+0200,Allsvenskan,21511,MEN,5,4,,,
892479,5,Trelleborgs FF,9377,3,14,Brommapojkarna,19721,3,13,2007-05-06T17:00+0200,Allsvenskan,21511,MEN,5,2,,,
892480,5,Gais,9382,2,12,Halmstad,9371,1,8,2007-05-07T19:00+0200,Allsvenskan,21511,MEN,5,3,,,
892481,5,Elfsborg,9369,2,6,Djurgården,9368,2,5,2007-05-07T19:00+0200,Allsvenskan,21511,MEN,5,11,1428,Borås Arena,
892482,5,Örebro,9379,0,10,Göteborg,9370,4,2,2007-05-07T19:00+0200,Allsvenskan,21511,MEN,5,9,1251,Behrn Arena,
892483,5,Malmö FF,9375,1,3,Hammarby,9372,1,1,2007-05-08T19:00+0200,Allsvenskan,21511,MEN,5,15,,,
892484,6,Brommapojkarna,19721,0,14,AIK,9367,2,6,2007-05-12T16:00+0200,Allsvenskan,21511,MEN,6,6,1248,Stadion,
892485,6,Hammarby,9372,1,1,Örebro,9379,0,12,2007-05-13T16:00+0200,Allsvenskan,21511,MEN,6,11,,,
892486,6,Kalmar FF,9374,2,4,Elfsborg,9369,1,10,2007-05-13T16:00+0200,Allsvenskan,21511,MEN,6,5,,,
892487,6,Djurgården,9368,0,9,Gais,9382,1,7,2007-05-14T19:00+0200,Allsvenskan,21511,MEN,6,10,1248,Stadion,
892488,6,Halmstad,9371,1,5,Trelleborgs FF,9377,0,13,2007-05-14T19:00+0200,Allsvenskan,21511,MEN,6,4,1252,Örjans Vall,
892489,6,Göteborg,9370,2,2,Gefle,9400,0,8,2007-05-14T19:00+0200,Allsvenskan,21511,MEN,6,7,,,
892490,6,Helsingborg,9373,0,11,Malmö FF,9375,1,3,2007-05-15T19:00+0200,Allsvenskan,21511,MEN,6,16,1249,"Olympia, Helsingborg",
892561,17,Trelleborgs FF,9377,1,14,Elfsborg,9369,2,2,2007-05-17T15:00+0200,Allsvenskan,21511,MEN,17,2,,,
892491,7,Gefle,9400,1,6,Hammarby,9372,0,3,2007-05-20T17:00+0200,Allsvenskan,21511,MEN,7,6,,,
892492,7,Örebro,9379,1,12,Malmö FF,9375,1,2,2007-05-20T17:00+0200,Allsvenskan,21511,MEN,7,7,1251,Behrn Arena,
892493,7,AIK,9367,1,9,Halmstad,9371,1,5,2007-05-21T19:00+0200,Allsvenskan,21511,MEN,7,14,,,
892494,7,Gais,9382,0,10,Kalmar FF,9374,3,1,2007-05-21T19:00+0200,Allsvenskan,21511,MEN,7,3,,,
892495,7,Trelleborgs FF,9377,0,14,Djurgården,9368,3,7,2007-05-21T19:00+0200,Allsvenskan,21511,MEN,7,3,,,
892496,7,Brommapojkarna,19721,1,13,Helsingborg,9373,1,11,2007-05-22T19:00+0200,Allsvenskan,21511,MEN,7,2,1248,Stadion,
892497,7,Elfsborg,9369,3,8,Göteborg,9370,1,4,2007-05-22T19:00+0200,Allsvenskan,21511,MEN,7,16,1428,Borås Arena,
892498,8,Hammarby,9372,0,8,Elfsborg,9369,1,5,2007-05-26T16:00+0200,Allsvenskan,21511,MEN,8,12,,,
892499,8,Kalmar FF,9374,0,6,Trelleborgs FF,9377,1,12,2007-05-27T17:00+0200,Allsvenskan,21511,MEN,8,4,,,
892500,8,Malmö FF,9375,1,4,Gefle,9400,1,7,2007-05-27T17:00+0200,Allsvenskan,21511,MEN,8,11,,,
892501,8,Halmstad,9371,1,2,Brommapojkarna,19721,0,14,2007-05-28T19:00+0200,Allsvenskan,21511,MEN,8,4,1252,Örjans Vall,
892502,8,Helsingborg,9373,4,9,Örebro,9379,1,13,2007-05-28T19:00+0200,Allsvenskan,21511,MEN,8,9,1249,"Olympia, Helsingborg",
892503,8,Göteborg,9370,1,1,Gais,9382,0,11,2007-05-28T19:00+0200,Allsvenskan,21511,MEN,8,30,,,
892504,8,Djurgården,9368,3,3,AIK,9367,1,10,2007-05-28T20:00+0200,Allsvenskan,21511,MEN,8,32,,,
892505,9,AIK,9367,1,10,Örebro,9379,1,13,2007-06-10T17:00+0200,Allsvenskan,21511,MEN,9,14,14,Råsunda Fotbollsstadion,
892506,9,Halmstad,9371,2,4,Hammarby,9372,2,7,2007-06-11T19:00+0200,Allsvenskan,21511,MEN,9,8,1252,Örjans Vall,
892507,9,Brommapojkarna,19721,0,14,Malmö FF,9375,1,2,2007-06-11T19:00+0200,Allsvenskan,21511,MEN,9,3,1248,Stadion,
892508,9,Trelleborgs FF,9377,3,11,Gefle,9400,2,8,2007-06-11T19:00+0200,Allsvenskan,21511,MEN,9,2,,,
892509,9,Djurgården,9368,2,1,Göteborg,9370,1,5,2007-06-12T19:00+0200,Allsvenskan,21511,MEN,9,12,1248,Stadion,
892510,9,Kalmar FF,9374,2,3,Helsingborg,9373,0,12,2007-06-12T20:00+0200,Allsvenskan,21511,MEN,9,6,,,
892511,9,Gais,9382,2,9,Elfsborg,9369,1,6,2007-06-14T19:00+0200,Allsvenskan,21511,MEN,9,8,,,
892512,10,Malmö FF,9375,1,4,Halmstad,9371,2,1,2007-06-14T19:00+0200,Allsvenskan,21511,MEN,10,14,,,
892513,10,Göteborg,9370,3,2,Kalmar FF,9374,2,5,2007-06-17T17:00+0200,Allsvenskan,21511,MEN,10,6,,,
892514,10,Örebro,9379,4,12,Brommapojkarna,19721,0,14,2007-06-17T17:00+0200,Allsvenskan,21511,MEN,10,6,1251,Behrn Arena,
892515,10,Gefle,9400,0,8,AIK,9367,0,10,2007-06-18T19:00+0200,Allsvenskan,21511,MEN,10,6,,,
892516,10,Helsingborg,9373,1,11,Gais,9382,1,9,2007-06-18T19:00+0200,Allsvenskan,21511,MEN,10,10,1249,"Olympia, Helsingborg",
892517,10,Elfsborg,9369,2,6,Trelleborgs FF,9377,0,13,2007-06-18T19:00+0200,Allsvenskan,21511,MEN,10,11,1428,Borås Arena,
892518,10,Hammarby,9372,2,7,Djurgården,9368,0,3,2007-06-19T20:00+0200,Allsvenskan,21511,MEN,10,23,,,
892519,11,Gefle,9400,2,8,Halmstad,9371,0,4,2007-06-24T17:00+0200,Allsvenskan,21511,MEN,11,4,,,
892520,11,Gais,9382,1,10,AIK,9367,1,11,2007-06-25T19:00+0200,Allsvenskan,21511,MEN,11,6,,,
892521,11,Trelleborgs FF,9377,2,13,Helsingborg,9373,3,9,2007-06-25T19:00+0200,Allsvenskan,21511,MEN,11,5,,,
892522,11,Örebro,9379,0,12,Djurgården,9368,0,5,2007-06-25T19:00+0200,Allsvenskan,21511,MEN,11,11,1251,Behrn Arena,
892523,11,Elfsborg,9369,3,1,Brommapojkarna,19721,0,14,2007-06-26T19:00+0200,Allsvenskan,21511,MEN,11,9,1428,Borås Arena,
892524,11,Malmö FF,9375,1,7,Kalmar FF,9374,2,2,2007-06-26T20:00+0200,Allsvenskan,21511,MEN,11,12,,,
892525,11,Hammarby,9372,3,3,Göteborg,9370,1,6,2007-06-27T19:00+0200,Allsvenskan,21511,MEN,11,12,,,
892527,12,Brommapojkarna,19721,1,14,Gais,9382,0,11,2007-07-01T17:00+0200,Allsvenskan,21511,MEN,12,3,18,Grimsta IP,
892528,12,Djurgården,9368,2,3,Gefle,9400,1,9,2007-07-02T19:00+0200,Allsvenskan,21511,MEN,12,12,1248,Stadion,
892529,12,Göteborg,9370,1,8,Malmö FF,9375,2,4,2007-07-02T19:00+0200,Allsvenskan,21511,MEN,12,11,,,
892530,12,Kalmar FF,9374,2,1,Örebro,9379,0,12,2007-07-02T19:00+0200,Allsvenskan,21511,MEN,12,6,,,
892531,12,AIK,9367,2,10,Trelleborgs FF,9377,0,13,2007-07-03T19:00+0200,Allsvenskan,21511,MEN,12,16,14,Råsunda Fotbollsstadion,
892526,12,Halmstad,9371,3,2,Elfsborg,9369,0,5,2007-07-03T20:00+0200,Allsvenskan,21511,MEN,12,11,1873,Örjans vall,
892532,12,Helsingborg,9373,4,7,Hammarby,9372,2,6,2007-07-04T20:00+0200,Allsvenskan,21511,MEN,12,13,1871,Olympia,
892535,13,Djurgården,9368,1,3,Malmö FF,9375,0,5,2007-07-07T16:00+0200,Allsvenskan,21511,MEN,13,11,13,Stockholms Stadion,
892534,13,Örebro,9379,0,12,Halmstad,9371,3,2,2007-07-08T17:00+0200,Allsvenskan,21511,MEN,13,6,,,
892536,13,Gais,9382,3,10,Trelleborgs FF,9377,1,13,2007-07-09T19:00+0200,Allsvenskan,21511,MEN,13,4,,,
892537,13,Gefle,9400,1,9,Brommapojkarna,19721,1,14,2007-07-09T19:00+0200,Allsvenskan,21511,MEN,13,4,,,
892533,13,AIK,9367,0,11,Elfsborg,9369,1,4,2007-07-09T20:00+0200,Allsvenskan,21511,MEN,13,18,14,Råsunda Fotbollsstadion,
892538,13,Göteborg,9370,0,8,Helsingborg,9373,0,7,2007-07-10T19:00+0200,Allsvenskan,21511,MEN,13,10,,,
892539,13,Kalmar FF,9374,2,1,Hammarby,9372,0,6,2007-07-11T19:00+0200,Allsvenskan,21511,MEN,13,9,,,
908509,14,Elfsborg,9369,2,3,AIK,9367,0,11,2007-07-12T19:00+0200,Allsvenskan,21511,MEN,14,15,1874,Borås arena,
892540,14,Trelleborgs FF,9377,0,14,Gais,9382,1,9,2007-07-14T16:00+0200,Allsvenskan,21511,MEN,14,2,,,
892541,14,Helsingborg,9373,2,7,Göteborg,9370,2,8,2007-07-15T17:00+0200,Allsvenskan,21511,MEN,14,14,1871,Olympia,
892543,14,Halmstad,9371,3,1,Örebro,9379,1,13,2007-07-16T19:00+0200,Allsvenskan,21511,MEN,14,9,1873,Örjans vall,
892544,14,Brommapojkarna,19721,2,12,Gefle,9400,1,10,2007-07-16T19:00+0200,Allsvenskan,21511,MEN,14,3,1875,Stockholm stadio,
892545,14,Malmö FF,9375,1,6,Djurgården,9368,1,4,2007-07-17T20:00+0200,Allsvenskan,21511,MEN,14,15,,,
892546,14,Hammarby,9372,1,5,Kalmar FF,9374,0,2,2007-07-18T19:00+0200,Allsvenskan,21511,MEN,14,12,,,
892547,15,Djurgården,9368,2,2,Elfsborg,9369,1,4,2007-07-21T18:00+0200,Allsvenskan,21511,MEN,15,11,13,Stockholms Stadion,
892548,15,Helsingborg,9373,2,10,AIK,9367,3,11,2007-07-23T19:00+0200,Allsvenskan,21511,MEN,15,13,1871,Olympia,
892549,15,Brommapojkarna,19721,0,13,Trelleborgs FF,9377,3,12,2007-07-23T19:00+0200,Allsvenskan,21511,MEN,15,2,1875,Stockholm stadio,
892551,15,Kalmar FF,9374,0,3,Gefle,9400,1,9,2007-07-30T19:00+0200,Allsvenskan,21511,MEN,15,6,,,
892550,15,Halmstad,9371,2,1,Gais,9382,2,8,2007-07-30T20:30+0200,Allsvenskan,21511,MEN,15,8,1873,Örjans vall,
892552,15,Göteborg,9370,2,6,Örebro,9379,0,14,2007-07-31T19:00+0200,Allsvenskan,21511,MEN,15,7,,,
892553,15,Hammarby,9372,1,5,Malmö FF,9375,0,7,2007-08-01T20:00+0200,Allsvenskan,21511,MEN,15,14,,,
892554,16,Elfsborg,9369,2,4,Kalmar FF,9374,2,3,2007-08-04T16:00+0200,Allsvenskan,21511,MEN,16,11,1874,Borås arena,
892555,16,Trelleborgs FF,9377,1,13,Halmstad,9371,1,1,2007-08-05T17:00+0200,Allsvenskan,21511,MEN,16,2,,,
892556,16,Örebro,9379,3,12,Hammarby,9372,1,6,2007-08-05T17:00+0200,Allsvenskan,21511,MEN,16,10,,,
892557,16,AIK,9367,3,7,Brommapojkarna,19721,0,14,2007-08-06T19:00+0200,Allsvenskan,21511,MEN,16,17,14,Råsunda Fotbollsstadion,
892558,16,Gais,9382,1,9,Djurgården,9368,1,2,2007-08-06T19:00+0200,Allsvenskan,21511,MEN,16,6,,,
892559,16,Gefle,9400,0,11,Göteborg,9370,2,5,2007-08-06T19:00+0200,Allsvenskan,21511,MEN,16,6,,,
892560,16,Malmö FF,9375,1,8,Helsingborg,9373,1,10,2007-08-07T20:00+0200,Allsvenskan,21511,MEN,16,22,,,
892564,17,Kalmar FF,9374,0,5,Göteborg,9370,5,4,2007-08-11T16:00+0200,Allsvenskan,21511,MEN,17,5,,,
