gameId,round,homeTeam,homeTeamId,homeTeamScore,homePos,visitingTeam,visitingTeamId,visitingTeamScore,visitingPos,date,league,leagueId,leagueGender,round,spectators,arenaId,arenaName,referees
250386,13,AIK,9367,3,7,Elfsborg,9369,1,10,2001-07-04T19:00+0200,Allsvenskan,3863,MEN,13,11535,,,
250388,13,Örebro,9379,1,9,GIF Sundsvall,9407,1,13,2001-07-07T16:00+0200,Allsvenskan,3863,MEN,13,4122,,,
250387,13,Norrköping,9376,2,11,Djurgården,9368,0,6,2001-07-08T18:00+0200,Allsvenskan,3863,MEN,13,10234,,,
250389,13,Örgryte IS,9380,1,5,Malmö FF,9375,4,4,2001-07-08T18:00+0200,Allsvenskan,3863,MEN,13,3643,,,
250393,14,Örgryte IS,9380,1,3,AIK,9367,0,8,2001-07-11T19:00+0200,Allsvenskan,3863,MEN,14,4424,,,
250391,13,Halmstad,9371,1,8,Hammarby,9372,2,2,2001-07-15T17:00+0200,Allsvenskan,3863,MEN,13,12181,,,
250390,13,Häcken,19740,2,12,Helsingborg,9373,2,3,2001-07-15T19:00+0200,Allsvenskan,3863,MEN,13,7221,,,
250394,14,Halmstad,9371,3,7,Örebro,9379,0,9,2001-07-21T16:00+0200,Allsvenskan,3863,MEN,14,5693,,,
250395,14,Djurgården,9368,3,4,Elfsborg,9369,0,10,2001-07-22T17:00+0200,Allsvenskan,3863,MEN,14,10225,,,
250396,14,Trelleborgs FF,9377,0,14,Häcken,19740,4,11,2001-07-22T17:00+0200,Allsvenskan,3863,MEN,14,2515,,,
250397,14,GIF Sundsvall,9407,2,13,Malmö FF,9375,1,6,2001-07-23T19:00+0200,Allsvenskan,3863,MEN,14,5001,,,
250399,14,Norrköping,9376,2,12,Göteborg,9370,3,1,2001-07-23T19:00+0200,Allsvenskan,3863,MEN,14,11809,,,
250398,14,Helsingborg,9373,1,5,Hammarby,9372,3,2,2001-07-24T19:00+0200,Allsvenskan,3863,MEN,14,14171,,,
250402,15,Hammarby,9372,4,1,Trelleborgs FF,9377,1,14,2001-07-30T19:00+0200,Allsvenskan,3863,MEN,15,10733,,,
250406,15,Örebro,9379,3,9,Helsingborg,9373,3,5,2001-07-30T19:00+0200,Allsvenskan,3863,MEN,15,6667,,,
250405,15,Göteborg,9370,0,2,Djurgården,9368,2,4,2001-07-31T19:00+0200,Allsvenskan,3863,MEN,15,,,,
250414,17,Häcken,19740,3,11,Göteborg,9370,0,3,2001-08-09T19:00+0200,Allsvenskan,3863,MEN,17,4703,,,
250415,17,Hammarby,9372,0,1,Djurgården,9368,1,2,2001-08-09T19:00+0200,Allsvenskan,3863,MEN,17,34725,,,
250418,17,Malmö FF,9375,1,7,Trelleborgs FF,9377,3,14,2001-08-12T17:00+0200,Allsvenskan,3863,MEN,17,,,,
250419,17,Örebro,9379,5,9,Norrköping,9376,3,12,2001-08-12T17:00+0200,Allsvenskan,3863,MEN,17,,,,
250420,17,Örgryte IS,9380,0,4,Halmstad,9371,2,5,2001-08-12T17:00+0200,Allsvenskan,3863,MEN,17,,,,
250417,17,AIK,9367,2,8,Helsingborg,9373,2,6,2001-08-12T19:00+0200,Allsvenskan,3863,MEN,17,,,,
250421,18,Hammarby,9372,1,1,Halmstad,9371,0,8,2001-08-18T16:00+0200,Allsvenskan,3863,MEN,18,,,,
250423,18,Helsingborg,9373,1,4,Häcken,19740,0,12,2001-08-19T17:00+0200,Allsvenskan,3863,MEN,18,8040,,,
250425,18,Elfsborg,9369,1,11,AIK,9367,2,7,2001-08-19T17:00+0200,Allsvenskan,3863,MEN,18,6543,,,
250422,18,GIF Sundsvall,9407,1,13,Örebro,9379,4,9,2001-08-20T19:00+0200,Allsvenskan,3863,MEN,18,,,,
250424,18,Djurgården,9368,0,2,Norrköping,9376,2,10,2001-08-20T19:00+0200,Allsvenskan,3863,MEN,18,,,,
250426,18,Göteborg,9370,3,3,Trelleborgs FF,9377,2,14,2001-08-20T19:00+0200,Allsvenskan,3863,MEN,18,,,,
